gene_name	Evidence	Type	GO_term_ID	GO_term
Smad2	IBA	TF	0140110	transcription regulator activity
Smad3	IPI	TF	0140110	transcription regulator activity
Smad3	ISO	TF	0140110	transcription regulator activity
Smad3	IDA	TF	0140110	transcription regulator activity
Smad3	IBA	TF	0140110	transcription regulator activity
Smad4	IDA	TF	0140110	transcription regulator activity
Smad4	IGI	TF	0140110	transcription regulator activity
Smad4	ISO	TF	0140110	transcription regulator activity
Smad4	IBA	TF	0140110	transcription regulator activity
Smad5	IBA	TF	0140110	transcription regulator activity
Smad5	IDA	TF	0140110	transcription regulator activity
Smad9	IBA	TF	0140110	transcription regulator activity
Smarca2	ISO	TF	0140110	transcription regulator activity
Smarca4	ISO	TF	0140110	transcription regulator activity
Smarcb1	IBA	TF	0140110	transcription regulator activity
Smarcb1	ISO	TF	0140110	transcription regulator activity
Smarcd1	IBA	TF	0140110	transcription regulator activity
Smarcd2	IBA	TF	0140110	transcription regulator activity
Smarcd3	ISO	TF	0140110	transcription regulator activity
Smarcd3	IBA	TF	0140110	transcription regulator activity
Smyd1	IDA	TF	0140110	transcription regulator activity
Snai1	IBA	TF	0140110	transcription regulator activity
Snai1	IDA	TF	0140110	transcription regulator activity
Snai1	ISO	TF	0140110	transcription regulator activity
Snai2	IBA	TF	0140110	transcription regulator activity
Snai2	IDA	TF	0140110	transcription regulator activity
Snai2	IGI	TF	0140110	transcription regulator activity
Snai2	ISO	TF	0140110	transcription regulator activity
Snai3	IDA	TF	0140110	transcription regulator activity
Snai3	IBA	TF	0140110	transcription regulator activity
Snw1	ISO	TF	0140110	transcription regulator activity
Sohlh1	IDA	TF	0140110	transcription regulator activity
Sohlh1	IBA	TF	0140110	transcription regulator activity
Sohlh2	IDA	TF	0140110	transcription regulator activity
Sohlh2	IBA	TF	0140110	transcription regulator activity
Sox1	IDA	TF	0140110	transcription regulator activity
Sox1	IBA	TF	0140110	transcription regulator activity
Sox2	ISO	TF	0140110	transcription regulator activity
Sox2	IDA	TF	0140110	transcription regulator activity
Sox2	IBA	TF	0140110	transcription regulator activity
Sox3	IBA	TF	0140110	transcription regulator activity
Sox4	IBA	TF	0140110	transcription regulator activity
Sox4	IDA	TF	0140110	transcription regulator activity
Sox4	ISO	TF	0140110	transcription regulator activity
Sox5	IDA	TF	0140110	transcription regulator activity
Sox5	IGI	TF	0140110	transcription regulator activity
Sox5	IBA	TF	0140110	transcription regulator activity
Sox6	IDA	TF	0140110	transcription regulator activity
Sox6	IGI	TF	0140110	transcription regulator activity
Sox6	ISO	TF	0140110	transcription regulator activity
Sox6	IBA	TF	0140110	transcription regulator activity
Sox6	IMP	TF	0140110	transcription regulator activity
Sox7	IDA	TF	0140110	transcription regulator activity
Sox7	ISO	TF	0140110	transcription regulator activity
Sox7	IBA	TF	0140110	transcription regulator activity
Sox8	IDA	TF	0140110	transcription regulator activity
Sox8	IMP	TF	0140110	transcription regulator activity
Sox8	IBA	TF	0140110	transcription regulator activity
Sox9	IDA	TF	0140110	transcription regulator activity
Sox9	ISO	TF	0140110	transcription regulator activity
Sox9	IMP	TF	0140110	transcription regulator activity
Sox9	IBA	TF	0140110	transcription regulator activity
Sox10	ISO	TF	0140110	transcription regulator activity
Sox10	IDA	TF	0140110	transcription regulator activity
Sox10	IMP	TF	0140110	transcription regulator activity
Sox10	IBA	TF	0140110	transcription regulator activity
Sox11	IBA	TF	0140110	transcription regulator activity
Sox11	IDA	TF	0140110	transcription regulator activity
Sox11	ISO	TF	0140110	transcription regulator activity
Sox12	IBA	TF	0140110	transcription regulator activity
Sox12	IDA	TF	0140110	transcription regulator activity
Sox13	IBA	TF	0140110	transcription regulator activity
Sox13	IDA	TF	0140110	transcription regulator activity
Sox13	ISO	TF	0140110	transcription regulator activity
Sox14	IBA	TF	0140110	transcription regulator activity
Sox14	IDA	TF	0140110	transcription regulator activity
Sox15	IBA	TF	0140110	transcription regulator activity
Sox15	IDA	TF	0140110	transcription regulator activity
Sox16	IBA	TF	0140110	transcription regulator activity
Sox17	IBA	TF	0140110	transcription regulator activity
Sox17	IDA	TF	0140110	transcription regulator activity
Sox18	ISO	TF	0140110	transcription regulator activity
Sox18	IDA	TF	0140110	transcription regulator activity
Sox18	IBA	TF	0140110	transcription regulator activity
Sox21	IDA	TF	0140110	transcription regulator activity
Sox21	IBA	TF	0140110	transcription regulator activity
Sox30	IMP	TF	0140110	transcription regulator activity
Sox30	ISO	TF	0140110	transcription regulator activity
Sox30	IDA	TF	0140110	transcription regulator activity
Sox30	IBA	TF	0140110	transcription regulator activity
Sp1	IDA	TF	0140110	transcription regulator activity
Sp1	ISO	TF	0140110	transcription regulator activity
Sp1	IMP	TF	0140110	transcription regulator activity
Sp1	IBA	TF	0140110	transcription regulator activity
Sp2	IBA	TF	0140110	transcription regulator activity
Sp2	ISO	TF	0140110	transcription regulator activity
Sp3	TAS	TF	0140110	transcription regulator activity
Sp3	IBA	TF	0140110	transcription regulator activity
Sp3	IDA	TF	0140110	transcription regulator activity
Sp3	ISO	TF	0140110	transcription regulator activity
Sp4	ISO	TF	0140110	transcription regulator activity
Sp4	IBA	TF	0140110	transcription regulator activity
Sp5	IBA	TF	0140110	transcription regulator activity
Sp5	IDA	TF	0140110	transcription regulator activity
Sp6	IBA	TF	0140110	transcription regulator activity
Sp7	IDA	TF	0140110	transcription regulator activity
Sp7	IBA	TF	0140110	transcription regulator activity
Sp8	IBA	TF	0140110	transcription regulator activity
Sp9	IBA	TF	0140110	transcription regulator activity
Sp100	IBA	TF	0140110	transcription regulator activity
Sp100	ISO	TF	0140110	transcription regulator activity
Sp110	IBA	TF	0140110	transcription regulator activity
Spdef	IEA	TF	0140110	transcription regulator activity
Spdef	IBA	TF	0140110	transcription regulator activity
Spen	IDA	TF	0140110	transcription regulator activity
Spen	ISO	TF	0140110	transcription regulator activity
Spi1	ISO	TF	0140110	transcription regulator activity
Spi1	IDA	TF	0140110	transcription regulator activity
Spi1	IMP	TF	0140110	transcription regulator activity
Spi1	IBA	TF	0140110	transcription regulator activity
Spib	ISO	TF	0140110	transcription regulator activity
Spib	IDA	TF	0140110	transcription regulator activity
Spib	IBA	TF	0140110	transcription regulator activity
Spic	IMP	TF	0140110	transcription regulator activity
Spic	IEA	TF	0140110	transcription regulator activity
Spic	IBA	TF	0140110	transcription regulator activity
Spz1	TAS	TF	0140110	transcription regulator activity
Sqstm1	TAS	TF	0140110	transcription regulator activity
Sra1	IBA	TF	0140110	transcription regulator activity
Sra1	IDA	TF	0140110	transcription regulator activity
Sra1	ISO	TF	0140110	transcription regulator activity
Srebf1	ISO	TF	0140110	transcription regulator activity
Srebf1	ISS	TF	0140110	transcription regulator activity
Srebf1	IBA	TF	0140110	transcription regulator activity
Srebf1	IDA	TF	0140110	transcription regulator activity
Srebf1	IMP	TF	0140110	transcription regulator activity
Srebf2	IDA	TF	0140110	transcription regulator activity
Srebf2	IBA	TF	0140110	transcription regulator activity
Srebf2	ISO	TF	0140110	transcription regulator activity
Srf	IDA	TF	0140110	transcription regulator activity
Srf	ISO	TF	0140110	transcription regulator activity
Srf	IBA	TF	0140110	transcription regulator activity
Sry	IEA	TF	0140110	transcription regulator activity
Sry	IBA	TF	0140110	transcription regulator activity
Sry	IDA	TF	0140110	transcription regulator activity
Sry	ISO	TF	0140110	transcription regulator activity
Ss18	ISO	TF	0140110	transcription regulator activity
Ss18	IEA	TF	0140110	transcription regulator activity
Ss18l1	ISO	TF	0140110	transcription regulator activity
Ss18l1	IEA	TF	0140110	transcription regulator activity
Ss18l2	IEA	TF	0140110	transcription regulator activity
Ssbp3	IDA	TF	0140110	transcription regulator activity
Ssx9	ISO	TF	0140110	transcription regulator activity
Ssxa1	ISO	TF	0140110	transcription regulator activity
Ssxb1	ISO	TF	0140110	transcription regulator activity
Ssxb3	ISO	TF	0140110	transcription regulator activity
Ssxb5	ISO	TF	0140110	transcription regulator activity
Ssxb6	ISO	TF	0140110	transcription regulator activity
Ssxb8	ISO	TF	0140110	transcription regulator activity
Ssxb10	ISO	TF	0140110	transcription regulator activity
St18	IBA	TF	0140110	transcription regulator activity
Stat1	IMP	TF	0140110	transcription regulator activity
Stat1	ISO	TF	0140110	transcription regulator activity
Stat1	IBA	TF	0140110	transcription regulator activity
Stat1	IDA	TF	0140110	transcription regulator activity
Stat2	IEA	TF	0140110	transcription regulator activity
Stat2	IBA	TF	0140110	transcription regulator activity
Stat3	ISO	TF	0140110	transcription regulator activity
Stat3	IMP	TF	0140110	transcription regulator activity
Stat3	IBA	TF	0140110	transcription regulator activity
Stat3	IDA	TF	0140110	transcription regulator activity
Stat4	IMP	TF	0140110	transcription regulator activity
Stat4	IEA	TF	0140110	transcription regulator activity
Stat4	IBA	TF	0140110	transcription regulator activity
Stat5a	IDA	TF	0140110	transcription regulator activity
Stat5a	IMP	TF	0140110	transcription regulator activity
Stat5a	ISO	TF	0140110	transcription regulator activity
Stat5a	IBA	TF	0140110	transcription regulator activity
Stat5b	IDA	TF	0140110	transcription regulator activity
Stat5b	ISO	TF	0140110	transcription regulator activity
Stat5b	IBA	TF	0140110	transcription regulator activity
Stat6	ISO	TF	0140110	transcription regulator activity
Stat6	IBA	TF	0140110	transcription regulator activity
Stox1	IBA	TF	0140110	transcription regulator activity
Stox2	IBA	TF	0140110	transcription regulator activity
Strm	IDA	TF	0140110	transcription regulator activity
Sub1	IBA	TF	0140110	transcription regulator activity
Sub1	ISO	TF	0140110	transcription regulator activity
Supt3	IBA	TF	0140110	transcription regulator activity
Supt3	ISO	TF	0140110	transcription regulator activity
Supt7l	IBA	TF	0140110	transcription regulator activity
Supt7l	ISO	TF	0140110	transcription regulator activity
Supt20	IBA	TF	0140110	transcription regulator activity
T	IEA	TF	0140110	transcription regulator activity
T	IBA	TF	0140110	transcription regulator activity
T	IDA	TF	0140110	transcription regulator activity
T	ISO	TF	0140110	transcription regulator activity
Tacc1	ISO	TF	0140110	transcription regulator activity
Tada1	IBA	TF	0140110	transcription regulator activity
Tada1	ISO	TF	0140110	transcription regulator activity
Tada2a	IBA	TF	0140110	transcription regulator activity
Tada2b	IBA	TF	0140110	transcription regulator activity
Tada3	IDA	TF	0140110	transcription regulator activity
Tada3	IBA	TF	0140110	transcription regulator activity
Tada3	ISO	TF	0140110	transcription regulator activity
Taf5l	IBA	TF	0140110	transcription regulator activity
Taf5l	ISO	TF	0140110	transcription regulator activity
Taf6	IBA	TF	0140110	transcription regulator activity
Taf6l	IBA	TF	0140110	transcription regulator activity
Taf6l	ISO	TF	0140110	transcription regulator activity
Taf9	IBA	TF	0140110	transcription regulator activity
Taf9	ISO	TF	0140110	transcription regulator activity
Taf11	IBA	TF	0140110	transcription regulator activity
Taf11	ISO	TF	0140110	transcription regulator activity
Taf12	ISO	TF	0140110	transcription regulator activity
Taf15	IBA	TF	0140110	transcription regulator activity
Tal1	ISO	TF	0140110	transcription regulator activity
Tal1	IBA	TF	0140110	transcription regulator activity
Tal1	IDA	TF	0140110	transcription regulator activity
Tal2	IBA	TF	0140110	transcription regulator activity
Tbl1x	IBA	TF	0140110	transcription regulator activity
Tbl1x	IMP	TF	0140110	transcription regulator activity
Tbl1x	ISO	TF	0140110	transcription regulator activity
Tbl1xr1	IBA	TF	0140110	transcription regulator activity
Tbl1xr1	IMP	TF	0140110	transcription regulator activity
Tbl1xr1	ISO	TF	0140110	transcription regulator activity
Tbr1	IDA	TF	0140110	transcription regulator activity
Tbr1	IBA	TF	0140110	transcription regulator activity
Tbx1	IDA	TF	0140110	transcription regulator activity
Tbx1	IEA	TF	0140110	transcription regulator activity
Tbx1	IBA	TF	0140110	transcription regulator activity
Tbx2	IDA	TF	0140110	transcription regulator activity
Tbx2	IBA	TF	0140110	transcription regulator activity
Tbx2	ISO	TF	0140110	transcription regulator activity
Tbx3	ISO	TF	0140110	transcription regulator activity
Tbx3	IDA	TF	0140110	transcription regulator activity
Tbx3	IBA	TF	0140110	transcription regulator activity
Tbx4	IEA	TF	0140110	transcription regulator activity
Tbx4	IBA	TF	0140110	transcription regulator activity
Tbx5	IDA	TF	0140110	transcription regulator activity
Tbx5	ISO	TF	0140110	transcription regulator activity
Tbx5	IBA	TF	0140110	transcription regulator activity
Tbx6	IEA	TF	0140110	transcription regulator activity
Tbx6	IBA	TF	0140110	transcription regulator activity
Tbx10	IEA	TF	0140110	transcription regulator activity
Tbx10	IBA	TF	0140110	transcription regulator activity
Tbx15	IEA	TF	0140110	transcription regulator activity
Tbx15	IBA	TF	0140110	transcription regulator activity
Tbx15	IDA	TF	0140110	transcription regulator activity
Tbx18	IEA	TF	0140110	transcription regulator activity
Tbx18	IBA	TF	0140110	transcription regulator activity
Tbx18	IDA	TF	0140110	transcription regulator activity
Tbx19	IDA	TF	0140110	transcription regulator activity
Tbx19	IMP	TF	0140110	transcription regulator activity
Tbx19	IBA	TF	0140110	transcription regulator activity
Tbx20	IDA	TF	0140110	transcription regulator activity
Tbx20	TAS	TF	0140110	transcription regulator activity
Tbx20	IBA	TF	0140110	transcription regulator activity
Tbx20	ISO	TF	0140110	transcription regulator activity
Tbx21	IDA	TF	0140110	transcription regulator activity
Tbx21	IEA	TF	0140110	transcription regulator activity
Tbx21	IBA	TF	0140110	transcription regulator activity
Tbx21	ISO	TF	0140110	transcription regulator activity
Tbx22	IEA	TF	0140110	transcription regulator activity
Tbx22	IBA	TF	0140110	transcription regulator activity
Tcerg1	ISS	TF	0140110	transcription regulator activity
Tcerg1	IBA	TF	0140110	transcription regulator activity
Tcerg1	ISO	TF	0140110	transcription regulator activity
Tcerg1l	IBA	TF	0140110	transcription regulator activity
Tcf3	IDA	TF	0140110	transcription regulator activity
Tcf3	IMP	TF	0140110	transcription regulator activity
Tcf3	ISO	TF	0140110	transcription regulator activity
Tcf3	TAS	TF	0140110	transcription regulator activity
Tcf3	IBA	TF	0140110	transcription regulator activity
Tcf4	IDA	TF	0140110	transcription regulator activity
Tcf4	ISO	TF	0140110	transcription regulator activity
Tcf4	IBA	TF	0140110	transcription regulator activity
Tcf7	IDA	TF	0140110	transcription regulator activity
Tcf7	IBA	TF	0140110	transcription regulator activity
Tcf7	IMP	TF	0140110	transcription regulator activity
Tcf7l1	IDA	TF	0140110	transcription regulator activity
Tcf7l1	IBA	TF	0140110	transcription regulator activity
Tcf7l2	IDA	TF	0140110	transcription regulator activity
Tcf7l2	ISO	TF	0140110	transcription regulator activity
Tcf7l2	IBA	TF	0140110	transcription regulator activity
Tcf12	ISO	TF	0140110	transcription regulator activity
Tcf12	IBA	TF	0140110	transcription regulator activity
Tcf15	IDA	TF	0140110	transcription regulator activity
Tcf15	IBA	TF	0140110	transcription regulator activity
Tcf20	IDA	TF	0140110	transcription regulator activity
Tcf21	IDA	TF	0140110	transcription regulator activity
Tcf21	IBA	TF	0140110	transcription regulator activity
Tcf21	ISO	TF	0140110	transcription regulator activity
Tcf23	IBA	TF	0140110	transcription regulator activity
Tcf24	IBA	TF	0140110	transcription regulator activity
